time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-12-05T07:01:55.000Z,53.2535,-167.955,66.1,2.6,ml,,,,0.57,us,usc000t5du,2014-12-27T08:26:13.310Z,"70km ENE of Nikolski, Alaska",earthquake
2014-12-05T06:53:19.880Z,37.6346667,-118.8695,9.53,0.42,md,21,98,0.01649,0.03,nc,nc72360341,2014-12-05T17:45:04.809Z,"9km E of Mammoth Lakes, California",earthquake
2014-12-05T06:45:39.000Z,62.1621,-151.3674,79.5,1.7,ml,,,,0.52,ak,ak11456468,2014-12-10T23:06:49.023Z,"67km WSW of Talkeetna, Alaska",earthquake
2014-12-05T06:44:04.900Z,34.2125,-118.6903333,7.74,1.39,ml,22,165,0.03411,0.18,ci,ci37066623,2014-12-05T20:28:45.020Z,"4km WNW of West Hills, California",earthquake
2014-12-05T06:23:45.000Z,62.457,-151.6735,95.6,1.4,ml,,,,0.29,ak,ak11462524,2014-12-10T23:07:34.579Z,"82km W of Talkeetna, Alaska",earthquake
2014-12-05T06:22:46.000Z,62.8348,-150.4346,83,1.1,ml,,,,0.29,ak,ak11462523,2014-12-10T23:07:33.845Z,"59km NNW of Talkeetna, Alaska",earthquake
2014-12-05T06:18:05.870Z,33.7151667,-116.7521667,18.51,0.81,ml,37,32,0.03358,0.14,ci,ci37066615,2014-12-05T20:25:45.710Z,"4km SW of Idyllwild-Pine Cove, California",earthquake
2014-12-05T06:06:23.800Z,18.7569,-64.7425,62,3.4,Md,11,255.6,0.3584278,0.2,pr,pr14339001,2014-12-28T08:25:29.847Z,"39km NNW of Road Town, British Virgin Islands",earthquake
2014-12-05T06:03:41.400Z,19.353,-155.5025,10.1,1,Md,,172.8,0.04491576,0.1,hv,hv60811901,2014-12-05T20:51:51.621Z,"16km N of Pahala, Hawaii",earthquake
2014-12-05T06:02:36.720Z,38.8233337,-122.80867,3.14,0.85,md,20,78,0.001098,0.02,nc,nc72360331,2014-12-05T06:34:02.851Z,"6km NW of The Geysers, California",earthquake
2014-12-05T06:00:46.000Z,63.0615,-148.1699,18.2,0.6,ml,,,,0.45,ak,ak11456451,2014-12-10T23:07:14.651Z,"53km SE of Cantwell, Alaska",earthquake
2014-12-05T05:41:32.970Z,36.113,-120.1771667,8.81,1.72,md,32,168,0.07538,0.07,nc,nc72360326,2014-12-06T02:36:02.546Z,"11km SW of Huron, California",earthquake
2014-12-05T05:40:52.570Z,37.3196667,-118.3171667,7.49,1.73,md,32,130,0.05226,0.07,nc,nc72360321,2014-12-13T05:54:03.844Z,"8km SE of Bishop, California",earthquake
2014-12-05T05:35:51.000Z,59.1421,-150.6334,51.5,2.2,ml,,,,0.53,ak,ak11456444,2014-12-10T23:06:48.423Z,"76km SE of Homer, Alaska",earthquake
2014-12-05T05:34:29.760Z,34.6166667,-120.0331667,0.07,1.59,ml,22,53,0.03149,0.39,ci,ci37066599,2014-12-05T20:18:28.190Z,"4km E of Santa Ynez, California",earthquake
2014-12-05T05:30:56.590Z,39.5596667,-123.3635,6.58,1.63,md,18,84,0.09234,0.04,nc,nc72360311,2014-12-13T07:06:03.229Z,"13km N of Brooktrails, California",earthquake
2014-12-05T05:24:03.400Z,19.3795,-155.216,4.3,2.5,Ml,,86.4,0.00898315,0.22,hv,hv60811796,2014-12-27T08:51:43.704Z,"6km SSE of Volcano, Hawaii",earthquake
2014-12-05T05:22:56.000Z,37.5718,141.8285,24.88,4.4,mb,,136,0.875,0.51,us,usc000t3x2,2014-12-28T07:12:58.455Z,"73km E of Namie, Japan",earthquake
2014-12-05T05:21:02.750Z,-33.4371,-179.323,63,4.5,mb,,119,4.345,0.74,us,usc000t7v9,2014-12-28T06:49:07.523Z,"225km S of L'Esperance Rock, New Zealand",earthquake
2014-12-05T05:20:46.800Z,-41.1069,-91.0174,10,4.5,mb,,127,13.954,0.91,us,usc000t7uu,2014-12-28T06:38:20.421Z,"Southeast of Easter Island",earthquake
2014-12-05T04:53:28.000Z,61.4877,-141.5267,6.9,0.9,ml,,,,0.53,ak,ak11456413,2014-12-10T23:07:13.948Z,"154km E of Chitina, Alaska",earthquake
2014-12-05T04:51:06.200Z,38.2665,-122.1706667,10.36,1.63,md,41,103,0.03816,0.17,nc,nc72360306,2014-12-13T07:04:03.952Z,"1km NNW of Green Valley, California",earthquake
2014-12-05T04:48:46.000Z,61.136,-149.6007,27.3,1.6,ml,,,,0.69,ak,ak11456410,2014-12-10T23:05:55.285Z,"18km ESE of Anchorage, Alaska",earthquake
2014-12-05T04:48:45.914Z,41.8337,-119.6383,3.0724,0.8,ml,4,227.42,0.169,0.0349,nn,nn00473087,2014-12-22T05:23:44.647Z,"70km SE of Lakeview, Oregon",earthquake
2014-12-05T04:45:07.000Z,62.1971,-141.511,10.2,1.8,ml,,,,0.74,ak,ak11456407,2014-12-10T23:06:47.827Z,"147km SSE of Tok, Alaska",earthquake
2014-12-05T04:34:55.058Z,41.8305,-119.656,0,0.16,ml,3,227.65,0.162,0.0233,nn,nn00473086,2014-12-22T05:19:10.255Z,"69km SE of Lakeview, Oregon",earthquake
2014-12-05T04:20:54.320Z,38.8053322,-122.7956696,1.8,0.89,md,15,103,0.002647,0.04,nc,nc72360301,2014-12-05T04:48:02.773Z,"4km NW of The Geysers, California",earthquake
2014-12-05T04:19:33.130Z,38.8390007,-122.8276672,2.82,0.43,md,13,67,0.006121,0.02,nc,nc72360296,2014-12-05T04:35:03.401Z,"9km WNW of Cobb, California",earthquake
2014-12-05T04:10:58.650Z,34.6236667,-120.023,1.1,1.75,ml,20,34,0.04179,0.32,ci,ci37066591,2014-12-05T20:05:37.440Z,"5km E of Santa Ynez, California",earthquake
2014-12-05T04:09:19.737Z,37.8636,-116.0252,0,1.06,ml,5,112.37,0.596,0.1094,nn,nn00470713,2014-12-05T19:05:36.532Z,"47km SE of Warm Springs, Nevada",earthquake
2014-12-05T03:54:22.610Z,36.0362,-97.0879,3.4,4,mb_lg,,31,0.218,0.55,us,usc000t3wu,2014-12-11T22:20:55.410Z,"8km NW of Perkins, Oklahoma",earthquake
2014-12-05T03:03:54.720Z,64.7287,-17.756,8.77,4.6,mb,,149,1.532,0.75,us,usc000t3ws,2014-12-05T11:06:31.425Z,"107km S of Akureyri, Iceland",earthquake
2014-12-05T03:03:42.440Z,38.833168,-122.7734985,2.36,0.82,md,15,68,0.003885,0.05,nc,nc72360286,2014-12-05T03:19:03.517Z,"4km WNW of Cobb, California",earthquake
2014-12-05T02:52:16.260Z,3.5593,128.0713,117.21,4.5,mb,,124,2.856,0.74,us,usc000t3wq,2014-12-05T10:54:49.822Z,"202km N of Tobelo, Indonesia",earthquake
2014-12-05T02:45:41.050Z,38.0395,-118.6501667,7.97,1.46,md,32,122,0.08774,0.08,nc,nc72360281,2014-12-13T06:04:03.040Z,"51km NNE of Mammoth Lakes, California",earthquake
2014-12-05T02:45:28.600Z,38.8224983,-122.7953339,3.42,0.51,md,8,85,0.01155,0.03,nc,nc72360276,2014-12-05T03:06:02.540Z,"6km W of Cobb, California",earthquake
2014-12-05T02:32:01.020Z,36.9628333,-121.5988333,5.71,0.88,md,22,60,0.01366,0.09,nc,nc72360271,2014-12-12T00:03:07.274Z,"5km SSW of Gilroy, California",earthquake
2014-12-05T02:21:23.000Z,64.5756,-149.2152,24.3,0.8,ml,,,,0.5,ak,ak11456368,2014-12-10T23:07:13.026Z,"4km W of North Nenana, Alaska",earthquake
2014-12-05T02:17:53.690Z,36.9184,-98.0254,7.3,2.7,mb_lg,,88,0.063,0.24,us,usc000t3wj,2014-12-05T04:11:47.641Z,"26km S of Anthony, Kansas",earthquake
2014-12-05T02:15:48.600Z,18.4841,-66.0595,116,3,Md,4,216,0.39436041,0.18,pr,pr14339000,2014-12-05T10:18:18.555Z,"5km ENE of San Juan, Puerto Rico",earthquake
2014-12-05T02:09:01.190Z,4.8512,97.2717,13.1,4.2,mb,,121,0.495,0.63,us,usc000t3wk,2014-12-05T02:38:06.340Z,"38km SSE of Lhokseumawe, Indonesia",earthquake
2014-12-05T01:55:42.831Z,41.8483,-119.6148,0,1.02,ml,5,225.51,0.171,0.1932,nn,nn00470728,2014-12-05T11:16:08.661Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-05T01:48:18.328Z,41.8445,-119.6246,4.2061,1.88,ml,6,225.93,0.168,0.1673,nn,nn00470712,2014-12-05T21:51:30.070Z,"68km ESE of Lakeview, Oregon",earthquake
2014-12-05T01:19:09.000Z,63.5014,-151.0194,3.1,1.6,ml,,,,0.74,ak,ak11456364,2014-12-10T23:05:57.678Z,"103km W of Cantwell, Alaska",earthquake
2014-12-05T01:15:17.205Z,41.884,-119.658,0,0.27,ml,3,319.36,0.124,0.06,nn,nn00473081,2014-12-22T05:14:33.472Z,"66km ESE of Lakeview, Oregon",earthquake
2014-12-05T01:15:08.700Z,19.4263,-155.6113,2.8,2.4,Ml,,97.2,0.02694946,0.14,hv,hv60811711,2014-12-05T02:00:48.806Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-12-05T01:12:02.480Z,36.6468,-97.6152,1.9,2.2,mb_lg,,59,0.283,0.28,us,usc000t3wf,2014-12-26T06:12:25.390Z,"20km SSE of Medford, Oklahoma",earthquake
2014-12-05T00:56:37.540Z,48.6467,-123.912,14.83,2.6,ml,,83,0.306,0.66,us,usc000t3we,2014-12-26T01:34:01.542Z,"21km SW of Duncan, Canada",earthquake
2014-12-05T00:55:38.000Z,63.0002,-148.828,6.9,0.2,ml,,,,0.42,ak,ak11456358,2014-12-10T23:06:47.023Z,"44km S of Cantwell, Alaska",earthquake
2014-12-05T00:54:15.900Z,37.4751667,-118.8393333,7.1,1.08,md,32,120,0.09444,0.03,nc,nc72360251,2014-12-09T18:47:49.314Z,"22km SSE of Mammoth Lakes, California",earthquake
2014-12-05T00:50:37.000Z,61.9834,-148.8221,10.4,1.1,ml,,,,0.76,ak,ak11456357,2014-12-10T23:07:12.463Z,"20km N of Sutton-Alpine, Alaska",earthquake
2014-12-05T00:49:28.000Z,60.8335,-148.0236,15.9,1.5,ml,,,,0.6,ak,ak11456355,2014-12-10T23:07:11.731Z,"36km E of Whittier, Alaska",earthquake
2014-12-05T00:40:12.800Z,36.5045,-99.0472,5.895,2.5,ml,,195,,0.56,us,usc000t4vk,2014-12-26T06:12:08.323Z,"15km ENE of Mooreland, Oklahoma",earthquake
2014-12-05T00:36:42.320Z,22.8483,-108.9066,10,4.1,mb,,195,1.267,1.18,us,usc000t3wc,2014-12-23T05:32:24.997Z,"84km ESE of San Jose del Cabo, Mexico",earthquake
2014-12-05T00:20:26.970Z,28.407,57.0768,10,4.2,mb,,60,3.535,1.11,us,usc000t3w8,2014-12-23T05:26:25.218Z,"100km SSE of Kuh Sefid, Iran",earthquake
2014-12-05T00:15:49.000Z,61.0489,-149.8561,35.4,1.6,ml,,,,0.54,ak,ak11456349,2014-12-10T23:07:10.892Z,"18km S of Anchorage, Alaska",earthquake
2014-12-05T00:05:34.000Z,53.3925,-166.0313,48.9,1.6,ml,,,,0.45,ak,ak11462511,2014-12-10T23:07:32.704Z,"63km SSE of Unalaska, Alaska",earthquake
2014-12-05T00:05:00.000Z,64.983,-147.194,0,1.2,ml,,,,0.25,ak,ak11456347,2014-12-10T23:05:56.951Z,"25km NE of Badger, Alaska",earthquake
2014-12-04T23:56:24.500Z,33.0171667,-116.1126667,12.99,1.74,ml,39,56,0.1773,0.23,ci,ci37066575,2014-12-05T01:31:43.150Z,"34km SSW of Salton City, California",earthquake
2014-12-04T23:53:52.030Z,26.8847,92.6085,54.24,4.6,mb,,61,1.476,0.69,us,usc000t3w5,2014-12-23T05:01:08.216Z,"8km NNW of Rangapara, India",earthquake
2014-12-04T23:47:57.580Z,37.3071667,-112.6333333,5.94,0.75,md,7,93,0.256,0.19,uu,uu60094827,2014-12-05T16:48:19.410Z,"30km NNW of Kanab, Utah",earthquake
2014-12-04T23:45:13.750Z,28.4171,128.9793,110.57,4.3,mb,,81,1.695,0.99,us,usc000t7nq,2014-12-26T06:30:45.216Z,"49km W of Naze, Japan",earthquake
2014-12-04T23:29:58.800Z,35.8999,-97.2543,4.961,3.1,ml,,66,,0.42,us,usc000t3w0,2014-12-23T04:29:53.905Z,"5km S of Langston, Oklahoma",earthquake
2014-12-04T23:27:36.990Z,36.4963333,-117.5473333,1,1.18,ml,12,119,0.2129,0.11,ci,ci37066567,2014-12-05T01:28:23.513Z,"47km ESE of Lone Pine, California",earthquake
2014-12-04T23:11:21.540Z,37.8683333,-112.4651667,12.16,0.79,md,10,112,0.281,0.25,uu,uu60094822,2014-12-05T16:45:43.240Z,"5km NNW of Panguitch, Utah",earthquake
2014-12-04T23:10:37.000Z,60.1617,-141.2889,0,1.2,ml,,,,0.5,ak,ak11456345,2014-12-11T22:53:14.575Z,"64km E of Cape Yakataga, Alaska",earthquake
2014-12-04T23:06:51.000Z,62.2419,-149.6665,52.8,1.4,ml,,,,0.48,ak,ak11456343,2014-12-11T22:53:40.331Z,"13km NE of Y, Alaska",earthquake
2014-12-04T22:58:30.200Z,47.3563,-114.3593,6.9,1.3,mc,21,100.799991936001,0.06647533,0.19,mb,mb14196983,2014-12-08T16:04:52.461Z,"27km SW of Ronan, Montana",earthquake
2014-12-04T22:55:33.880Z,45.0285,-122.4306667,0.01,1.76,md,7,168,0.1806,0.14,uw,uw60940941,2014-12-08T22:19:33.960Z,"17km SE of Molalla, Oregon",anthropogenic_event
2014-12-04T22:49:12.000Z,65.1627,-148.9936,1.9,0.7,ml,,,,0.46,ak,ak11456342,2014-12-11T22:52:39.177Z,"58km NW of Ester, Alaska",earthquake
2014-12-04T22:44:52.590Z,64.3138,-17.9467,7.98,4.4,mb,,119,1.524,0.95,us,usc000t7pk,2014-12-27T22:18:30.708Z,"112km NNE of Vik, Iceland",earthquake
2014-12-04T22:36:26.000Z,67.2969,-150.9287,2.2,2.1,ml,,,,0.68,ak,ak11456340,2014-12-11T22:53:19.051Z,"32km W of Coldfoot, Alaska",earthquake
2014-12-04T22:34:54.010Z,46.198,-122.1731667,3.63,1.26,ml,9,149,0.01769,0.07,uw,uw60940906,2014-12-08T22:21:41.210Z,"38km NNE of Amboy, Washington",earthquake
2014-12-04T22:33:00.000Z,63.3235,-151.4219,3.6,1.5,ml,,,,0.65,ak,ak11456337,2014-12-11T22:53:18.198Z,"123km W of Cantwell, Alaska",earthquake
2014-12-04T22:30:55.000Z,62.3308,-149.6399,50,1.3,ml,,,,0.4,ak,ak11456336,2014-12-11T22:53:38.727Z,"21km NNE of Y, Alaska",earthquake
2014-12-04T22:25:41.200Z,19.9,-155.595,24,1.8,Md,,129.6,0.07186522,0.12,hv,hv60811666,2014-12-04T23:34:31.949Z,"15km SSE of Waimea, Hawaii",earthquake
2014-12-04T22:11:38.700Z,18.471,-67.4284,9,2.8,Md,11,302.4,0.30093562,0.49,pr,pr14338003,2014-12-23T00:11:19.888Z,"23km NW of Rincon, Puerto Rico",earthquake
2014-12-04T22:05:54.000Z,57.8636,-155.5249,12.5,2.6,ml,,,,0.63,ak,ak11456333,2014-12-26T05:49:24.451Z,"98km WNW of Larsen Bay, Alaska",earthquake
2014-12-04T21:50:53.000Z,60.0266,-153.3597,142.7,2.4,ml,,,,0.54,ak,ak11456325,2014-12-11T22:54:17.726Z,"61km SW of Redoubt Volcano, Alaska",earthquake
2014-12-04T21:49:30.620Z,37.3651667,-112.6876667,16.36,1.16,md,9,77,0.264,0.15,uu,uu60007120,2014-12-04T23:35:10.290Z,"38km NNW of Kanab, Utah",earthquake
2014-12-04T21:48:54.790Z,37.3611667,-112.6853333,13.56,1.01,md,10,78,0.268,0.07,uu,uu60094807,2014-12-04T23:30:31.010Z,"37km NNW of Kanab, Utah",earthquake
2014-12-04T21:47:35.940Z,35.9946671,-120.8801651,9.01,1.65,md,8,173,0.03082,0.02,nc,nc72360241,2014-12-05T00:28:06.116Z,"29km N of Lake Nacimiento, California",earthquake
2014-12-04T21:44:43.400Z,35.5878,-97.3722,6.295,2.8,ml,,47,,0.53,us,usc000t3v3,2014-12-23T00:08:02.887Z,"7km N of Spencer, Oklahoma",earthquake
2014-12-04T21:44:12.600Z,19.41,-155.6385,3.8,0.7,Md,,154.8,0.00898315,0.05,hv,hv60811651,2014-12-05T20:15:50.264Z,"24km ESE of Honaunau-Napoopoo, Hawaii",earthquake
2014-12-04T21:38:03.600Z,46.8115,-112.2843,10.6,1.2,mc,22,107.999991360001,0.07006859,0.11,mb,mb14881606,2014-12-08T16:04:39.972Z,"19km WNW of Helena Valley Northwest, Montana",earthquake
2014-12-04T21:30:45.310Z,37.49,-118.8055,12.7,0.84,md,20,134,0.1016,0.02,nc,nc72360231,2014-12-04T22:52:02.464Z,"22km SE of Mammoth Lakes, California",earthquake
2014-12-04T21:28:32.040Z,35.9823333,-120.5295,8.46,1.05,md,23,112,0.01259,0.05,nc,nc72360226,2014-12-11T23:35:02.483Z,"23km SW of Coalinga, California",earthquake
2014-12-04T21:28:05.000Z,60.1758,-141.3402,0,1.6,ml,,,,0.44,ak,ak11456321,2014-12-11T22:53:24.536Z,"61km ENE of Cape Yakataga, Alaska",earthquake
2014-12-04T21:26:55.420Z,33.8468333,-117.4908333,0.01,1.31,ml,22,70,0.04812,0.14,ci,ci37066559,2014-12-05T01:26:18.250Z,"3km ENE of El Cerrito, California",quarry_blast
2014-12-04T21:25:06.600Z,19.3333,-155.1265,7.1,1.5,Md,,126,0.04491576,0.1,hv,hv60811641,2014-12-04T22:25:20.356Z,"15km SE of Volcano, Hawaii",earthquake
2014-12-04T21:20:31.110Z,35.5938333,-118.2186667,4.55,0.78,ml,16,73,0.08564,0.19,ci,ci37066551,2014-12-05T01:24:14.060Z,"10km SE of Weldon, California",earthquake
2014-12-04T21:20:17.000Z,63.1937,-150.4964,126.4,1.8,ml,,,,0.36,ak,ak11456318,2014-12-11T22:52:18.670Z,"80km WSW of Cantwell, Alaska",earthquake
2014-12-04T21:17:31.470Z,32.6291667,-115.3273333,22.12,1.88,ml,14,152,0.09906,0.21,ci,ci37066543,2014-12-05T01:22:09.580Z,"7km NNE of Puebla, Mexico",earthquake
2014-12-04T21:16:30.820Z,38.5549,26.0491,17.72,4.4,mb,,31,1.968,0.83,us,usc000t3u7,2014-12-22T23:07:32.318Z,"10km NW of Lagkada, Greece",earthquake
2014-12-04T21:13:50.800Z,42.3345,-122.8235,0.01,1.55,md,10,100,0.2897,0.36,uw,uw60940801,2014-12-04T21:35:07.780Z,"4km ENE of Medford, Oregon",anthropogenic_event
2014-12-04T21:12:47.000Z,63.2,-149.5046,85,1.1,ml,,,,0.55,ak,ak11456316,2014-12-11T22:52:17.536Z,"35km SW of Cantwell, Alaska",earthquake
2014-12-04T21:12:23.000Z,51.3202,-175.885,25.5,2.4,ml,,,,0.96,ak,ak11456315,2014-12-11T22:52:37.753Z,"82km SE of Adak, Alaska",earthquake
2014-12-04T21:11:17.420Z,37.1086667,-121.8201667,3.97,1.94,md,49,50,0.0115,0.1,nc,nc72360221,2014-12-12T22:36:07.020Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T21:00:29.919Z,41.8958,-119.6373,5.2925,1.57,ml,5,217.3,0.13,0.1219,nn,nn00470693,2014-12-08T22:41:26.990Z,"66km ESE of Lakeview, Oregon",earthquake
2014-12-04T21:00:24.700Z,36.8476,-98.2226,4.738,2.6,ml,,113,,0.52,us,usc000t3us,2014-12-22T23:11:25.522Z,"15km NE of Cherokee, Oklahoma",earthquake
2014-12-04T20:58:55.230Z,38.8219986,-122.8123322,2.27,0.63,md,9,90,0.01777,0.03,nc,nc72360216,2014-12-04T21:48:03.479Z,"6km NW of The Geysers, California",earthquake
2014-12-04T20:58:31.980Z,38.815834,-122.8131638,3.21,1.59,md,34,43,0.01431,0.03,nc,nc72360211,2014-12-04T23:34:06.255Z,"6km NW of The Geysers, California",earthquake
2014-12-04T20:50:35.000Z,62.5687,-149.4577,0.3,1.2,ml,,,,0.56,ak,ak11456313,2014-12-11T22:53:23.262Z,"43km NE of Talkeetna, Alaska",earthquake
2014-12-04T20:43:33.610Z,37.9693333,-118.6751667,6.59,1.17,md,12,72,0.03176,0.05,nc,nc72360201,2014-12-05T01:13:04.885Z,"44km NE of Mammoth Lakes, California",earthquake
2014-12-04T20:32:17.542Z,41.8844,-119.6524,11.8074,2.07,ml,4,218.82,0.127,0.03,nn,nn00470691,2014-12-04T23:51:48.797Z,"66km ESE of Lakeview, Oregon",earthquake
2014-12-04T20:30:53.990Z,37.1071667,-121.8273333,4.48,0.73,md,9,114,0.006072,0.01,nc,nc72360196,2014-12-13T05:28:03.208Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T20:28:20.916Z,41.8445,-119.6186,4.1513,1.65,ml,5,226.04,0.171,0.1739,nn,nn00470689,2014-12-04T23:47:08.156Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-04T20:27:45.990Z,37.111,-121.8228333,4.2,1.16,md,16,61,0.009553,0.08,nc,nc72360191,2014-12-12T20:07:04.386Z,"9km NNE of Day Valley, California",earthquake
2014-12-04T20:27:21.600Z,36.346,-97.0968,5,2.7,ml,,131,,0.36,us,usc000t3uc,2014-12-05T04:29:56.984Z,"18km ENE of Perry, Oklahoma",earthquake
2014-12-04T20:26:55.000Z,62.8122,-143.2908,14.4,1.5,ml,,,,0.6,ak,ak11456206,2014-12-11T22:52:36.689Z,"60km SSW of Tok, Alaska",earthquake
2014-12-04T20:23:17.160Z,33.6763333,-117.261,0.01,1.39,ml,17,99,0.09376,0.1,ci,ci37066527,2014-12-05T01:19:50.270Z,"1km SE of Canyon Lake, California",quarry_blast
2014-12-04T20:20:50.020Z,37.1061667,-121.8218333,4.53,1.39,md,24,58,0.01057,0.04,nc,nc72360186,2014-12-12T21:33:06.113Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T20:19:31.000Z,52.4847,-169.3224,24.9,2.4,ml,,,,0.16,ak,ak11463543,2014-12-11T22:53:10.972Z,"59km SSW of Nikolski, Alaska",earthquake
2014-12-04T20:17:29.040Z,36.8086667,-121.532,5.01,1.46,md,45,25,0.03578,0.08,nc,nc72360181,2014-12-12T21:37:04.136Z,"4km S of San Juan Bautista, California",earthquake
2014-12-04T20:16:28.445Z,41.8264,-119.6183,1.0899,1.97,ml,5,228.9,0.184,0.1814,nn,nn00470688,2014-12-04T23:46:58.230Z,"72km ESE of Lakeview, Oregon",earthquake
2014-12-04T20:14:29.124Z,41.8366,-119.6135,2.8283,1.89,ml,5,227.39,0.18,0.193,nn,nn00470687,2014-12-04T23:42:16.761Z,"72km ESE of Lakeview, Oregon",earthquake
2014-12-04T20:11:48.000Z,63.5044,-147.4594,16.4,0.8,ml,,,,0.38,ak,ak11456205,2014-12-11T22:52:35.779Z,"75km E of Cantwell, Alaska",earthquake
2014-12-04T20:10:46.400Z,36.5163,-99.0229,5,2.7,ml,,195,,0.3,us,usc000t3tk,2014-12-05T04:14:04.240Z,"18km ENE of Mooreland, Oklahoma",earthquake
2014-12-04T20:02:58.560Z,37.1063333,-121.8188333,4.13,0.8,md,10,68,0.01285,0.03,nc,nc72360176,2014-12-13T05:10:05.829Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T20:00:50.030Z,37.107,-121.8181667,4.01,1.89,md,53,50,0.01325,0.07,nc,nc72360171,2014-12-06T00:36:05.750Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T19:57:18.920Z,37.1076667,-121.823,4.43,1.13,md,14,59,0.009334,0.05,nc,nc72360166,2014-12-12T02:10:04.964Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T19:56:28.000Z,63.5497,-147.5413,9.5,0.8,ml,,,,0.59,ak,ak11456204,2014-12-11T22:53:27.682Z,"72km ENE of Cantwell, Alaska",earthquake
2014-12-04T19:50:21.000Z,63.9568,-148.7534,0,1.9,ml,,,,0.57,ak,ak11456201,2014-12-11T22:53:26.530Z,"15km NE of Healy, Alaska",earthquake
2014-12-04T19:39:53.870Z,37.1083333,-121.8225,4.65,1.13,md,13,61,0.009655,0.04,nc,nc72360136,2014-12-12T20:09:05.616Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T19:38:36.280Z,37.9143333,-121.9536667,0.01,1.14,md,12,83,0.03684,0.05,nc,nc72360141,2014-12-13T04:10:52.390Z,"3km SSW of Clayton, California",quarry_blast
2014-12-04T19:38:35.150Z,37.1056667,-121.8206667,4.42,0.97,md,9,106,0.0116,0.02,nc,nc72360131,2014-12-12T17:59:02.620Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T19:32:45.295Z,39.2733,-120.3767,0,0.17,ml,4,237.44,0.09,0.0963,nn,nn00472550,2014-12-18T00:13:56.485Z,"17km WSW of Truckee, California",earthquake
2014-12-04T19:31:10.999Z,41.8344,-119.618,2.4442,1.98,ml,6,227.64,0.179,0.1501,nn,nn00470652,2014-12-04T20:23:41.035Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-04T19:28:37.750Z,37.1075,-121.8128333,4.15,3.19,mw,109,33,0.01743,0.13,nc,nc72360116,2014-12-06T22:11:32.732Z,"9km NNE of Day Valley, California",earthquake
2014-12-04T19:23:39.000Z,60.4703,-144.9895,20.1,1.3,ml,,,,0.54,ak,ak11463539,2014-12-11T22:53:10.075Z,"42km E of Cordova, Alaska",earthquake
2014-12-04T19:22:50.280Z,34.233,-116.722,8.96,1.32,ml,41,54,0.1608,0.13,ci,ci37066511,2014-12-05T01:17:27.940Z,"11km ESE of Big Bear City, California",earthquake
2014-12-04T19:18:19.890Z,38.8346672,-122.8036652,2.58,0.77,md,14,103,0.0208,0.02,nc,nc72360111,2014-12-04T19:50:02.999Z,"7km WNW of Cobb, California",earthquake
2014-12-04T19:17:57.170Z,38.8343315,-122.8034973,2.61,0.78,md,12,53,0.02109,0.03,nc,nc72360106,2014-12-04T19:41:03.948Z,"7km W of Cobb, California",earthquake
2014-12-04T19:15:58.000Z,62.8787,-151.1938,112.3,1.4,ml,,,,0.28,ak,ak11456200,2014-12-11T22:53:29.298Z,"83km NW of Talkeetna, Alaska",earthquake
2014-12-04T19:10:20.920Z,34.0263333,-117.2313333,18.77,0.92,ml,12,159,0.09572,0.1,ci,ci37066503,2014-12-05T01:13:37.450Z,"3km SE of Loma Linda, California",earthquake
2014-12-04T19:09:36.000Z,63.2512,-150.4435,119.3,1.8,ml,,,,0.34,ak,ak11456195,2014-12-11T22:53:28.542Z,"76km W of Cantwell, Alaska",earthquake
2014-12-04T19:04:53.000Z,51.3161,-176.3241,15.9,2.4,ml,,,,0.63,ak,ak11456193,2014-12-11T22:52:13.613Z,"66km SSE of Adak, Alaska",earthquake
2014-12-04T18:53:17.580Z,37.1081667,-121.8215,4.07,1.38,md,28,57,0.01047,0.06,nc,nc72360096,2014-12-13T06:35:05.148Z,"8km NNE of Day Valley, California",earthquake
2014-12-04T18:50:39.950Z,34.303,-116.4375,10.43,1.22,ml,18,97,0.04691,0.13,ci,ci37066487,2014-12-05T01:10:59.700Z,"20km N of Yucca Valley, California",earthquake
2014-12-04T18:45:14.560Z,-24.5893,-177.0817,108.66,5.4,mb,,63,4.698,0.53,us,usc000t3sw,2014-12-05T02:47:55.467Z,"South of the Fiji Islands",earthquake
2014-12-04T18:44:34.710Z,42.0798333,-120.3803333,5,0.12,md,3,169,0.1451,0.01,uw,uw60099908,2014-12-04T21:27:31.510Z,"12km SSW of Lakeview, Oregon",earthquake
2014-12-04T18:44:05.770Z,42.0923333,-120.275,4.64,0.57,md,3,212,0.146,0.08,uw,uw60099808,2014-12-04T21:28:07.400Z,"12km SSE of Lakeview, Oregon",earthquake
